report_id, validation, latitude, longitude, type, unit, amount, date, description, image
tmvucjrynn, false, 50.458537911675236, 34.21870915934134, info, helicopter, 959, 2024-01-27 19:55:52.533313, jnrwfmryac, ynvwbjieds.png
ldjvrvggsq, true, 49.81841500981238, 33.96586287069768, danger, helicopter, 485, 2024-01-27 19:55:52.533313, edjcsfcpcg, aisarzpfni.png
inhglodwcr, false, 50.387369931388605, 32.30747291087721, danger, infantry, 91, 2024-01-27 19:55:52.533313, fdrbrifnay, nkwnxfuyva.png
eqcnradxuj, false, 50.27591977932865, 33.105854929509654, danger, helicopter, 999, 2024-01-27 19:55:52.533313, rmwgermuhm, dutcfobqtn.png
uasanvhwxm, false, 49.22451386528486, 34.14955917517783, info, infantry, 20, 2024-01-27 19:55:52.533313, dxmsgpadns, qswfpzmgwl.png
nquaajwcvg, false, 49.97394263791295, 34.40152632263037, danger, tank, 835, 2024-01-27 19:55:52.533313, vjftxwvxzg, dhibbuwgda.png
vyzoiziuvc, true, 49.60235049846792, 33.175724468239906, info, helicopter, 780, 2024-01-27 19:55:52.533313, zqljhzarbj, alfmebyzbw.png
udlnaijrno, true, 50.25076124901824, 33.77463474564709, info, plane, 318, 2024-01-27 19:55:52.533313, vpmfmjvonu, prxrzjyxvq.png
jadfsfmxfo, false, 50.40383220626678, 32.487010133205196, info, infantry, 669, 2024-01-27 19:55:52.533313, adtwvsecmi, lmbnexwhlj.png
albjoqlwvq, true, 50.65031105344584, 34.569096926164676, info, infantry, 925, 2024-01-27 19:55:52.533313, zrzfajgnjv, lapkpmxvwh.png
qfkehsljmb, true, 50.932207871854835, 32.987276615733116, danger, plane, 692, 2024-01-27 19:55:52.533313, mywuzvqfkq, kjqdtkqtjb.png
eththuuqbm, false, 49.27750986877579, 33.81373733207385, danger, helicopter, 620, 2024-01-27 19:55:52.533313, jklidfnwwd, wtkmdsgetl.png
xthwjyklit, false, 50.63529568605244, 34.05162645582592, info, plane, 252, 2024-01-27 19:55:52.533313, vhlueztpyy, secinsbnac.png
fuhalnyxfn, true, 49.67899347053644, 32.133890643174674, warning, helicopter, 595, 2024-01-27 19:55:52.533313, ubngfvivaq, vtmfgbiqrq.png
wunywgdcxc, true, 49.41117468350824, 34.984967624849276, danger, infantry, 94, 2024-01-27 19:55:52.533313, ntdsswnfrv, fogltxgtfv.png
rryhainlwo, false, 49.92796012569915, 33.78522444566968, danger, plane, 929, 2024-01-27 19:55:52.533313, xwishtkicw, khquoxgfwg.png
ipxyvqfdat, false, 50.703616217095444, 34.088683555763936, danger, plane, 240, 2024-01-27 19:55:52.533313, mochejngfz, uxjxtnwbqh.png
bwpxbtktqt, false, 49.71236110738915, 32.43780157732955, warning, helicopter, 863, 2024-01-27 19:55:52.533313, wczwpilfcr, qbqljjkwcf.png
holsumvdql, true, 49.93610303266397, 32.875403948467294, danger, helicopter, 9, 2024-01-27 19:55:52.533313, vfzwvublgw, iaqaosawzy.png
zudobancgp, true, 49.8964407076262, 34.593572207466806, danger, infantry, 968, 2024-01-27 19:55:52.533313, dschdkjwdt, dervuebgtc.png
zhbgdqsvnb, false, 50.46352436889651, 34.53163164835351, info, infantry, 953, 2024-01-27 19:55:52.533313, pelvxyulbf, ktkikiumsr.png
wpyzgerkfo, true, 50.06271315255526, 33.890277943094354, info, tank, 899, 2024-01-27 19:55:52.533313, ucebqzdimq, dvhuksfnoc.png
qljogqjydv, false, 49.47204672337063, 33.17928745038368, warning, infantry, 721, 2024-01-27 19:55:52.533313, davyfojtfc, dabpueqcbj.png
tvnyajdcnz, false, 49.905315059761804, 34.45526227094821, danger, helicopter, 646, 2024-01-27 19:55:52.533313, ekakioqnrf, qoqxzrxjtx.png
udupwrmufq, true, 50.26142598906087, 32.95383622955417, danger, infantry, 196, 2024-01-27 19:55:52.533313, cjrbawelit, uyqunliowv.png
omqrhhhyrk, false, 50.483515364412646, 34.213148199566035, info, infantry, 501, 2024-01-27 19:55:52.533313, gntfwskvum, gqadsdnqwv.png
dncuiopnam, false, 50.18998034664828, 32.32190227474782, warning, helicopter, 7, 2024-01-27 19:55:52.533313, rkzupptqjp, pkwtcutins.png
brdqahgpxg, false, 50.17500071554051, 34.8675677731358, warning, infantry, 578, 2024-01-27 19:55:52.533313, miofpncher, hnlcpwoprb.png
psuopkjkrw, false, 49.79684764386097, 33.25137318146892, warning, infantry, 140, 2024-01-27 19:55:52.533313, voliihiuvs, tdzkcrcovf.png
hblohbqxoe, false, 50.963608144454454, 32.68863306610091, danger, infantry, 573, 2024-01-27 19:55:52.533313, rnwonahxtu, jjwuldfawr.png
klchialkja, true, 49.22466733050226, 32.502193093003605, danger, plane, 283, 2024-01-27 19:55:52.533313, jpomjpszae, svmexdlmgu.png
agpozwoiuk, false, 49.703240359181024, 33.93923422950267, info, tank, 578, 2024-01-27 19:55:52.533313, olljsrbmjb, zdlkyqaudi.png
lromlljnew, false, 50.80295412931875, 32.9196943799257, info, infantry, 439, 2024-01-27 19:55:52.533313, lusqmxjafc, wofchtucja.png
wijnhwufuw, true, 50.793122140797045, 32.03549432465459, warning, helicopter, 906, 2024-01-27 19:55:52.533313, algrvgmxfg, kxxhavxgxp.png
ihuibymhzr, false, 50.87341414818463, 34.68725579973168, info, tank, 70, 2024-01-27 19:55:52.533313, ogxiraalcv, jslmtyxkyl.png
mvpohgjaty, false, 50.71988481780126, 32.741893444229866, info, infantry, 725, 2024-01-27 19:55:52.533313, yjylpxorhy, ymekzoyazj.png
uevsabvvag, false, 49.04532302253993, 33.67753808422843, info, plane, 980, 2024-01-27 19:55:52.533313, rrcjffefyj, afsazgeijw.png
edhjzzyuak, false, 50.29870920247641, 33.256220620115364, danger, helicopter, 156, 2024-01-27 19:55:52.533313, olwahrqoqy, bcdzhaskbl.png
naryfemfal, true, 50.16582856950533, 34.089340592451315, warning, plane, 464, 2024-01-27 19:55:52.533313, ucdiijnpif, bzjejhdvgn.png
rjvmstgfja, false, 49.8335463018251, 33.79233361174686, danger, infantry, 791, 2024-01-27 19:55:52.533313, afjfwymbon, jxecgurwrt.png
xctvdesgnu, true, 49.92665914363249, 32.30337054561179, danger, plane, 504, 2024-01-27 19:55:52.533313, gproukquzg, tlpttbsqqk.png
ntkgifjgov, true, 50.26279846102821, 34.065669209461255, info, tank, 386, 2024-01-27 19:55:52.533313, qalbqtijyn, vxldbxccvx.png
sdrenbxbqt, true, 49.62532405961469, 32.7729737551831, info, plane, 630, 2024-01-27 19:55:52.533313, zshwxvtovy, xakffbkkdv.png
vemiexuskc, false, 49.21547110738167, 33.50430061795548, info, tank, 851, 2024-01-27 19:55:52.533313, pdarfhhavi, cunktnfhnb.png
rkceexgfbf, false, 50.727429830569264, 33.99104208543754, warning, plane, 814, 2024-01-27 19:55:52.533313, kyubzfymwy, uadeksiftm.png
kdnbymdfvi, true, 49.17380219538445, 34.8120447126079, info, infantry, 213, 2024-01-27 19:55:52.533313, eetuxcohhr, rnwvjwegcw.png
xsshbbvzns, false, 49.156822622452154, 32.09551867296612, warning, tank, 485, 2024-01-27 19:55:52.533313, ldgkkqfrtx, nvjeyydjvl.png
kzmknlwjni, true, 49.966536632886154, 32.94126107034617, warning, plane, 892, 2024-01-27 19:55:52.533313, ynzpmemehn, bzqpwxsawb.png
mgkumkoucj, true, 49.39695908456703, 33.9929619519081, warning, tank, 774, 2024-01-27 19:55:52.533313, ubxvltawxf, ktczzhibus.png
nvywtwiqhg, false, 49.464989236387886, 34.19858129682715, danger, plane, 57, 2024-01-27 19:55:52.533313, hmuenrrbcp, lbbtfzwzpr.png
ybsokymjcl, true, 50.06174738952245, 33.03513155010164, warning, helicopter, 64, 2024-01-27 19:55:52.533313, ympyklliux, lxkdujepre.png
wjbdekcqbj, false, 50.20464691750927, 34.09447035336453, danger, plane, 678, 2024-01-27 19:55:52.533313, kmagphjgvy, lkrqtogvtn.png
fkilfqyfot, true, 50.14601095086031, 32.26922234094406, warning, plane, 387, 2024-01-27 19:55:52.534312, vtzwngnfts, doekkbfhfk.png
mqbenwkxjh, true, 49.525341788516236, 32.65935846234595, info, plane, 503, 2024-01-27 19:55:52.534312, fezltcyiui, wmywhhyzaf.png
ljwejlxszz, true, 50.959662546327905, 33.44233193508632, danger, infantry, 93, 2024-01-27 19:55:52.534312, kpczqajgqe, mpukyggsae.png
kzbgvesdqv, true, 49.89083083960448, 32.65336188236754, warning, plane, 350, 2024-01-27 19:55:52.534312, wgnhrvdvnb, epfzrrarbh.png
kddickfobj, false, 50.91302440983296, 33.009219426947716, danger, helicopter, 544, 2024-01-27 19:55:52.534312, wgynarpcrg, bydtgpdylt.png
gjsrkudzvv, false, 50.4728269643316, 32.5045778102377, info, infantry, 846, 2024-01-27 19:55:52.534312, zryylxoxfx, yotvpiegrj.png
oaqthikqhi, true, 49.90250434584375, 32.63195619462964, info, helicopter, 557, 2024-01-27 19:55:52.534312, qoxitohaev, yltixkmjbr.png
yjkpcthwsq, true, 49.61289753942653, 34.93197663756675, danger, helicopter, 84, 2024-01-27 19:55:52.534312, mbuibzabun, jjxqoiuqrb.png
chlmdcrxhm, true, 49.16450179843356, 34.16621583305847, warning, infantry, 273, 2024-01-27 19:55:52.534312, vjneqqxged, izpjafvsfj.png
gzkcuoooza, true, 50.05237195524298, 34.53667153067995, info, tank, 1000, 2024-01-27 19:55:52.534312, psianhnqgf, xrijqpocfa.png
yfwalyxqfx, true, 50.452995259769686, 32.39123976543912, danger, infantry, 853, 2024-01-27 19:55:52.534312, sokyernwjr, ohhdtxvibd.png
rjumjtjvbx, false, 49.00714810980158, 33.37602369600598, warning, plane, 111, 2024-01-27 19:55:52.534312, hdszrjiirq, amkiayufqi.png
dkbddsgord, true, 49.67554700568902, 32.69215119072109, danger, helicopter, 405, 2024-01-27 19:55:52.534312, nfgjytkmiv, snrsqcsurc.png
zzcxcjfxej, true, 49.66608801710346, 34.8145345816348, warning, helicopter, 675, 2024-01-27 19:55:52.534312, pymcmuooua, bloocuflmn.png
cvayazutyk, true, 49.60441775055355, 33.644982088995604, info, helicopter, 486, 2024-01-27 19:55:52.534312, ydlfyozmmm, zxzjbfeqhc.png
rwgfpcqipw, true, 50.882658110943915, 34.17804640506334, warning, helicopter, 455, 2024-01-27 19:55:52.534312, szbueutftg, myudrtqnbw.png
qaowutjikj, true, 49.64783032146025, 34.00936548087421, warning, infantry, 551, 2024-01-27 19:55:52.534312, ofqhozockh, cnkpfnlsla.png
hyemaonxew, false, 50.09906844714745, 34.293556088591316, danger, helicopter, 879, 2024-01-27 19:55:52.534312, ghqqwbriws, gjrnpwamej.png
yxdypufuvy, false, 49.302859381739566, 34.631619314244006, danger, plane, 599, 2024-01-27 19:55:52.534312, yumlixjzkd, wptevdwsfj.png
dsrlpuntcq, false, 49.84560539032698, 33.74702637803569, warning, infantry, 645, 2024-01-27 19:55:52.534312, lkponizecm, xyrabjahsm.png
ebwuaitqcl, true, 50.64073750167336, 32.65435726163354, danger, infantry, 387, 2024-01-27 19:55:52.534312, mpjehiiktx, tlzfdajhpa.png
bcgubcvpiy, false, 49.84819478600955, 33.73294919383651, info, plane, 907, 2024-01-27 19:55:52.534312, zvmvwczzyk, rdrtsliwvq.png
mbdkduqjii, false, 49.74759056884895, 33.07808324193669, danger, infantry, 41, 2024-01-27 19:55:52.534312, svnoewvslm, qwihrxfroz.png
clagtaeijq, false, 49.53218667253809, 34.42772126258539, warning, helicopter, 303, 2024-01-27 19:55:52.534312, fpmcqiqriw, afnygttmhw.png
zhtgabzlpk, true, 49.83606707900337, 33.482694560571346, danger, helicopter, 162, 2024-01-27 19:55:52.534312, mahdaayydd, yolcpbgsgf.png
xyerbrtqmd, false, 50.498009129738705, 34.77622516531401, info, helicopter, 640, 2024-01-27 19:55:52.534312, tmgcivmpyf, tckqycaymv.png
ydzunaqmtc, false, 49.334072926267865, 33.26737141380305, warning, helicopter, 785, 2024-01-27 19:55:52.534312, lulnodswnn, fwdqjttxkp.png
aqmhzcjoop, true, 49.95857676655564, 32.48281692704148, warning, plane, 317, 2024-01-27 19:55:52.534312, dkxxwqbsxo, nwegewoitz.png
qkuxkibypp, true, 50.99471263596634, 33.668566112333295, warning, infantry, 971, 2024-01-27 19:55:52.534312, dhlmqpksgb, qnjqrilrbt.png
qnnryytgkw, true, 49.47718865479494, 32.59887702677624, info, tank, 309, 2024-01-27 19:55:52.534312, rygdixauvt, msggkdwuly.png
lmecdrpalu, false, 49.85768362165896, 32.86382466458492, danger, tank, 786, 2024-01-27 19:55:52.534312, xzzhogcwdd, ikyzplqmku.png
nfefrwiioe, true, 49.402239676203926, 32.934567680505936, warning, helicopter, 580, 2024-01-27 19:55:52.534312, xbutsufuqt, arihigqrvw.png
gewopmoirf, false, 49.0612252626764, 34.954227292381475, info, plane, 916, 2024-01-27 19:55:52.534312, ydzlbtascf, dxeehjhvqj.png
koeijukyge, false, 49.853727550532376, 32.25951165675772, info, plane, 2, 2024-01-27 19:55:52.534312, bymeifruza, phtmbwqpfc.png
fqryfrlwbl, true, 49.70350195221444, 32.741401889396776, warning, tank, 653, 2024-01-27 19:55:52.534312, nvlcxvnplk, vdtrogyrkb.png
stoqddcclf, false, 49.945749991334566, 34.056947099601736, info, helicopter, 196, 2024-01-27 19:55:52.534312, vsobedlvmf, pwhwvgephv.png
rvawogpuzw, false, 50.253431205373545, 32.196840013382044, danger, helicopter, 22, 2024-01-27 19:55:52.534312, grhortwmly, pqnxbaznyz.png
pazxpedvrm, true, 50.63214744361772, 34.08259078724493, warning, infantry, 624, 2024-01-27 19:55:52.534312, xaefnsgsqk, fydmrptljl.png
tgugldbyyp, false, 49.87710470365143, 33.72430267869959, info, helicopter, 867, 2024-01-27 19:55:52.534312, rofxmxygvx, rxpwomfowk.png
hqzvashobz, true, 49.9384917925513, 32.89359614680455, info, helicopter, 258, 2024-01-27 19:55:52.534312, koqbepdqlq, rbmszdpqnv.png
mcquyqwnes, false, 49.60496712320267, 34.85880461215052, danger, infantry, 500, 2024-01-27 19:55:52.534312, ulbymwehmt, zexjcjqopk.png
cbzuhykurs, false, 49.56682620201218, 34.33133135049485, info, tank, 90, 2024-01-27 19:55:52.534312, glyagnvuzz, rhgsyrtzqt.png
hmuhqqjfqe, false, 50.57239521807747, 32.35769935080863, info, infantry, 157, 2024-01-27 19:55:52.534312, epayjnnxpb, rvkrgeowin.png
fflpfbkjqz, false, 50.10539844582573, 33.14504296730046, info, tank, 301, 2024-01-27 19:55:52.534312, erzcqevbmq, izgfdcyekw.png
wkbciolvmb, true, 49.3218674829432, 33.85755047544754, danger, tank, 291, 2024-01-27 19:55:52.534312, bwkgskqmdq, vjjmbgujqe.png
ruwwpgntmy, false, 50.73133685334179, 33.63362450075322, warning, plane, 290, 2024-01-27 19:55:52.534312, pzwqalwfxs, fkbrdalgct.png
hrqsvjjgky, false, 49.621049521780805, 34.98461492564429, danger, plane, 936, 2024-01-27 19:55:52.534312, zwodemxvur, rwcapkidta.png
oybljpfjov, false, 50.15388840921692, 33.18239204818314, danger, infantry, 132, 2024-01-27 19:55:52.534312, bdkmouejqy, rggcucmlme.png
byvbrhbkjr, false, 49.292420510378165, 33.85069201016598, danger, helicopter, 373, 2024-01-27 19:55:52.534312, neexieeljt, oorfqdeuxu.png
owkepaydio, true, 50.84111167574981, 33.8119343186815, warning, tank, 647, 2024-01-27 19:55:52.534312, togsfxjmpi, omrfrpfzgm.png
ogqmtdhrnu, true, 50.384297892724554, 34.532067907033934, info, helicopter, 119, 2024-01-27 19:55:52.534312, hxypcblvig, ebdlbjrmfp.png
zwrkpsqhad, false, 50.58982357203138, 33.092683674259554, warning, plane, 157, 2024-01-27 19:55:52.534312, emcgouubhj, wodwnwuvud.png
mzaibxwqmk, false, 49.69345720477323, 32.5536210845701, danger, plane, 81, 2024-01-27 19:55:52.534312, oehajbtaey, cluigllyqu.png
hzfvlpjgbn, false, 50.62966969415818, 33.035026449418524, warning, tank, 676, 2024-01-27 19:55:52.534312, henycatnrm, lmdpxanqts.png
threymurdr, false, 49.03495809947628, 32.7212100434549, warning, plane, 897, 2024-01-27 19:55:52.534312, jnqmxwcvaf, rhdizytwmn.png
hkeztdwxhq, false, 49.73184870658877, 33.62075005507073, danger, helicopter, 767, 2024-01-27 19:55:52.534312, uilxwnfmlv, pzrbbkteoo.png
ypfrwljojz, false, 49.19261836380859, 33.58017848713693, warning, plane, 222, 2024-01-27 19:55:52.534312, qvmqldrcmj, wpuqwqyyjc.png
hcafnsyxiw, false, 49.76640912390612, 34.69765668403782, warning, plane, 613, 2024-01-27 19:55:52.534312, jghdachurz, iolwbmkgpz.png
grzjswaqve, false, 49.38710759658411, 32.74746566731581, warning, tank, 383, 2024-01-27 19:55:52.534312, yicryerujh, jyawfrknav.png
rfividjkko, false, 49.88507436683662, 34.05098646212323, info, tank, 965, 2024-01-27 19:55:52.535313, izjppzpefl, jmejgmlusc.png
jyhcbeghrv, false, 50.4898793893432, 33.78430500566248, info, plane, 759, 2024-01-27 19:55:52.535313, zwswriccvg, usbtpmukjo.png
ipnzcjrpsp, false, 50.27066877076908, 32.47466585799979, danger, helicopter, 842, 2024-01-27 19:55:52.535313, rdwlwkdbzi, ztbtzbutea.png
cpnfppplrg, false, 49.30707636636743, 34.917789949543874, danger, plane, 876, 2024-01-27 19:55:52.535313, qlaluimdgt, mlxvcssxus.png
bnftvjzbhe, false, 50.94139873131126, 34.42117266093269, info, helicopter, 634, 2024-01-27 19:55:52.535313, kmiwfbhuwn, ntolvnnibq.png
yyxzxbxzag, false, 50.224821593290365, 33.156006733792374, warning, plane, 89, 2024-01-27 19:55:52.535313, tckwiympsn, hthlcppqlg.png
pxfuitzclt, true, 49.12506476869156, 32.148528012011276, danger, tank, 305, 2024-01-27 19:55:52.535313, cvtxvdlytt, skxkvecnls.png
kcdnfebfth, false, 50.484226900951924, 32.070577065382665, info, helicopter, 573, 2024-01-27 19:55:52.535313, nlgjkafqwg, vjkyaloanl.png
rcvlgvxfve, false, 49.93458870918572, 34.467426752623446, info, plane, 580, 2024-01-27 19:55:52.535313, ugtedcyovt, viiulcignc.png
chcajkmnmc, true, 50.053243826727424, 33.522369330966725, danger, infantry, 854, 2024-01-27 19:55:52.535313, imzvrlpypx, wipxwslogg.png
phunftmylg, true, 50.45531297276671, 34.72666991459672, danger, plane, 491, 2024-01-27 19:55:52.535313, pefkkmuvby, zjgfumawga.png
cefoipmuml, false, 50.006092174124355, 33.2291333218092, danger, helicopter, 209, 2024-01-27 19:55:52.535313, ljpihvxzen, hacmygjyav.png
esguenwvcf, false, 49.08324430408077, 34.41062707648864, danger, plane, 510, 2024-01-27 19:55:52.535313, pjhftdxaue, siemvjkuxs.png
azfimzevkl, true, 50.79069931623186, 34.157598673141365, info, infantry, 988, 2024-01-27 19:55:52.535313, nfxseoylcr, kxhzycrbdf.png
zxdxfxypzc, true, 50.16828926692989, 33.28118141555342, info, helicopter, 685, 2024-01-27 19:55:52.535313, itoofewjso, whetlovmqs.png
pbxfxdhbtn, true, 49.80899273041594, 33.351494297576934, danger, tank, 439, 2024-01-27 19:55:52.535313, ewzgicrbfo, dpmxxwbobf.png
qcgvneyttx, false, 50.75659952502361, 33.583507056491705, warning, helicopter, 305, 2024-01-27 19:55:52.535313, uqlzzwzenf, qygcfbwnjm.png
spmexvljky, true, 50.31081127757648, 34.613385799050754, info, infantry, 689, 2024-01-27 19:55:52.535313, bqiaywumpk, alvdjeydgx.png
losgqzczbo, true, 50.40568430831481, 33.714645077952156, danger, plane, 24, 2024-01-27 19:55:52.535313, yaxfnwrssm, araqqxfhjf.png
qjyohcfntv, true, 49.092585907813124, 34.987335058007574, danger, tank, 981, 2024-01-27 19:55:52.535313, ozfdghexpp, dssmictzon.png
pjclptlqkv, false, 49.66006809465448, 33.99507618787076, warning, tank, 912, 2024-01-27 19:55:52.535313, rxnecmkgwg, hafgfsenvg.png
zrpihcddbc, false, 50.22403298469755, 32.63249530945292, danger, helicopter, 689, 2024-01-27 19:55:52.535313, eqboqtkcgd, pizssuiaak.png
scupduaxhm, false, 50.419832420284095, 32.85761994775618, danger, plane, 593, 2024-01-27 19:55:52.535313, aawjbbhomo, qpyqxzyeej.png
ytwkrigtug, false, 50.29163310430357, 34.66456282163482, warning, tank, 5, 2024-01-27 19:55:52.535313, kavbhpipsx, chfetjknjg.png
nfouiozvuw, true, 49.284157860697235, 33.70453269192183, warning, tank, 202, 2024-01-27 19:55:52.535313, encfclawvy, juknrxsgej.png
nteqgtrhxy, true, 49.8233588956184, 33.29351279392238, warning, plane, 277, 2024-01-27 19:55:52.535313, txyofcgobn, wzwqlvxtsi.png
wbiexuyrfl, false, 50.33636303017887, 32.19713209799234, danger, infantry, 363, 2024-01-27 19:55:52.535313, gzneeuldvw, ugyjteeyrz.png
osfyhjxrcs, false, 50.26212137692374, 32.340365874668365, danger, plane, 146, 2024-01-27 19:55:52.535313, kbfwjdfovd, amdhajziym.png
nakpdulmgg, true, 49.257069732298184, 33.005740665017406, danger, tank, 514, 2024-01-27 19:55:52.535313, mubjktctzv, duvyefittv.png
vxygptltqm, true, 50.79210013598627, 32.87338461078181, warning, infantry, 891, 2024-01-27 19:55:52.535313, swpxbqctks, kzdgewcwsj.png
jtczclympi, false, 50.14044513269209, 32.90525191004931, info, infantry, 830, 2024-01-27 19:55:52.535313, vvuunyxqoa, ufarhurxor.png
qfgjxscjeh, false, 49.46118620123355, 32.12485510581776, info, infantry, 43, 2024-01-27 19:55:52.535313, fqnopktgpk, xyvddexvyg.png
lvtcbmowgz, true, 49.18672202857275, 32.0761716536, info, tank, 227, 2024-01-27 19:55:52.535313, qwkflwunjc, ipwdjssrqa.png
dbppwwayhn, true, 49.24557540598503, 34.881837420801396, info, helicopter, 781, 2024-01-27 19:55:52.535313, iorljrzkjv, jojyjwhbud.png
edxwgzzwda, false, 50.50925251739852, 32.82163813316186, info, infantry, 825, 2024-01-27 19:55:52.535313, crcraorskb, jzykjvyvyl.png
bopgolrdsl, true, 49.38090437983299, 33.9574847529094, info, helicopter, 226, 2024-01-27 19:55:52.535313, vmkzuncnvb, gkdvfdklpv.png
mgeachwiyx, false, 49.87154725928384, 33.23179421033526, danger, tank, 200, 2024-01-27 19:55:52.535313, jtpekgmpuh, cgyombqxri.png
fdkhzcmdeb, true, 49.02124450681028, 32.1462893496729, info, infantry, 662, 2024-01-27 19:55:52.535313, ygzirzyrtm, xhbssibuql.png
frybowbelg, false, 50.26743800873943, 32.22179230157025, info, helicopter, 194, 2024-01-27 19:55:52.535313, hentuibqqr, pegfbxosom.png
bnwfgdouvi, false, 50.960601865687174, 32.558068410815274, danger, tank, 451, 2024-01-27 19:55:52.535313, snrrkwruvx, pfyhpxonlo.png
oluysrbrsw, false, 49.996131068874, 34.05241993582313, warning, infantry, 837, 2024-01-27 19:55:52.535313, kxgnohgtxk, bewzwyhsve.png
oubxcuesio, true, 50.36850052970412, 34.66670783297842, warning, helicopter, 495, 2024-01-27 19:55:52.535313, cpttswblyx, dodkupowvx.png
javhhxpfpv, true, 49.113398804583156, 32.17264087980915, danger, infantry, 202, 2024-01-27 19:55:52.535313, kgbyzdbnyp, xwskctxtwy.png
toyokxzstp, true, 49.91069492182414, 33.28472666875895, warning, helicopter, 832, 2024-01-27 19:55:52.535313, qomrrofcfv, tpuovyvmdh.png
qnvoycmsqk, false, 49.71561459952724, 32.06869782356458, warning, helicopter, 566, 2024-01-27 19:55:52.535313, zikcixpnev, wdfaegjmcv.png
rfesvchhry, false, 50.58408356090495, 32.5301281784415, danger, infantry, 592, 2024-01-27 19:55:52.535313, weogiicqwr, ociebobufz.png
flxcgkzeqv, false, 50.0748867031059, 32.905287172096216, warning, infantry, 527, 2024-01-27 19:55:52.535313, qrntvtqwch, dlmoxvgbda.png
mpvspmjtyj, false, 49.10002876053105, 33.1651105437603, warning, helicopter, 967, 2024-01-27 19:55:52.535313, japrrxtlrc, leycfsuwls.png
tnsssqhufc, false, 49.632757431218124, 32.04607906521009, danger, plane, 363, 2024-01-27 19:55:52.535313, ttvodrgkkv, tadelditre.png
xzcgbiejti, true, 49.39761467970048, 33.66484309991222, info, tank, 789, 2024-01-27 19:55:52.535313, xwxfwxhxlw, bhveyvoati.png
zawwbtutmn, false, 49.06203435859157, 32.43336635476347, info, infantry, 402, 2024-01-27 19:55:52.535313, mqfgrhnrgn, rqrhuqqylc.png
hlsitlncqi, true, 50.01427477676, 34.67044193240076, danger, plane, 65, 2024-01-27 19:55:52.535313, civuatjylt, xdqzeokmmt.png
hhenctcwte, true, 49.12391058394757, 34.826839055421885, info, plane, 96, 2024-01-27 19:55:52.535313, krjrdmgbfi, phlzznuxwf.png
ksdvpslmgi, false, 49.6443930091076, 33.40946709592754, info, infantry, 921, 2024-01-27 19:55:52.535313, tzlueshtsd, impiwlugcs.png
mfolxbxuju, true, 50.098995340701556, 32.01503413271292, info, tank, 489, 2024-01-27 19:55:52.535313, qelgodfqoq, shufhqjtfs.png
weitcpfjax, false, 49.776236703355046, 34.33186807079947, danger, plane, 134, 2024-01-27 19:55:52.535313, axbxrfeyva, txdpwcjwzz.png
lflvytjdsg, false, 49.255996708624444, 32.11813992445317, warning, tank, 880, 2024-01-27 19:55:52.535313, zgteorpyrh, nahqaiuekj.png
ibhkzlqhhy, true, 49.797060609010465, 34.144292648589754, danger, infantry, 148, 2024-01-27 19:55:52.535313, wrnaagnxba, zazhszqkvh.png
egskhuwhrj, true, 49.26354082102889, 33.60484068885389, danger, tank, 670, 2024-01-27 19:55:52.535313, fcaixrtxva, ehiapvsctv.png
ehjrmprxbi, true, 50.288206667708344, 33.91360280359141, info, infantry, 998, 2024-01-27 19:55:52.536313, hpwjaisxcl, pklzeuezgs.png
jsehtxcyaf, false, 49.679268008460696, 33.11899621661875, danger, plane, 194, 2024-01-27 19:55:52.536313, btyzaovfgm, leryisoygt.png
aqmfwmrhgj, false, 49.133010045861866, 33.04165057473754, warning, tank, 668, 2024-01-27 19:55:52.536313, qqlltgxjwu, ccxjbsvyfs.png
wsjnimixcx, false, 49.69564310198109, 33.4931086116108, danger, plane, 432, 2024-01-27 19:55:52.536313, fjshsdlytr, givstppith.png
mbgqmyzhca, false, 49.10412704723173, 34.15697899324472, danger, helicopter, 308, 2024-01-27 19:55:52.536313, aoneqruaig, cdbewtccyo.png
wdjzxdhyqi, true, 49.579920157153296, 32.00704620561724, info, plane, 252, 2024-01-27 19:55:52.536313, petwwuyiad, qsqqyadmgj.png
uylzglqftw, false, 49.73711867454476, 32.900038490497316, warning, plane, 854, 2024-01-27 19:55:52.536313, alzvqsszja, lsxnlftkvd.png
klhxzelsma, true, 49.999133595667445, 32.58955316419222, danger, infantry, 761, 2024-01-27 19:55:52.536313, ovstbekgjw, vxlzqtiesy.png
apwmgoxdmf, false, 49.58119956176669, 33.38113406477534, info, helicopter, 461, 2024-01-27 19:55:52.536313, rceklcuhqu, avilguzweo.png
eiktxntywy, false, 49.69357499447664, 33.537206210923515, warning, helicopter, 907, 2024-01-27 19:55:52.536313, dariygheax, wljkaoaoop.png
hbrcgdvlta, false, 50.969579208269614, 34.518959851369196, warning, helicopter, 816, 2024-01-27 19:55:52.536313, fgwtgqrmlw, pugtpmifoz.png
tsaztnxrje, false, 50.75653368989991, 33.96869945804194, warning, infantry, 590, 2024-01-27 19:55:52.536313, auhdaglfuv, rmgjaapizv.png
lhvgckpplk, true, 50.921021612188085, 33.41365452185961, info, helicopter, 278, 2024-01-27 19:55:52.536313, bpwzpeggwb, iupefjiwlc.png
eivuvyorts, true, 50.58735887440518, 32.46006193534283, info, infantry, 381, 2024-01-27 19:55:52.536313, gsemlzhhhf, bbktpieplf.png
